year,mt,dt,day,city_code,city_do_nm,city_gn_gu_nm,dscamt,dscamt_rate,dis_co,dis_co_rate
2020,3,10,3,W1V,대전광역시,서구,7137100,2.82,4280,2.81
2020,3,11,4,W1V,대전광역시,서구,8756600,3.46,5368,3.53
2020,3,12,5,W1V,대전광역시,서구,6919700,2.73,4300,2.83
2020,3,13,6,W1V,대전광역시,서구,6776400,2.68,4274,2.81
2020,3,14,7,W1V,대전광역시,서구,7834500,3.09,4584,3.01
2020,3,15,1,W1V,대전광역시,서구,8722000,3.45,4954,3.26
2020,3,16,2,W1V,대전광역시,서구,8283400,3.27,4811,3.16
2020,3,17,3,W1V,대전광역시,서구,7806450,3.08,4739,3.11
2020,3,18,4,W1V,대전광역시,서구,8523550,3.37,5244,3.45
2020,3,19,5,W1V,대전광역시,서구,6495800,2.57,4147,2.73
2020,3,20,6,W1V,대전광역시,서구,7472550,2.95,4594,3.02
2020,3,21,7,W1V,대전광역시,서구,8373349,3.31,4870,3.2
2020,3,22,1,W1V,대전광역시,서구,10263150,4.05,5965,3.92
2020,3,23,2,W1V,대전광역시,서구,8281200,3.27,4980,3.27
2020,3,24,3,W1V,대전광역시,서구,7747100,3.06,4853,3.19
2020,3,25,4,W1V,대전광역시,서구,8529450,3.37,5328,3.5
2020,3,26,5,W1V,대전광역시,서구,6912750,2.73,4338,2.85
2020,3,27,6,W1V,대전광역시,서구,7095199,2.8,4484,2.95
2020,3,28,7,W1V,대전광역시,서구,8420000,3.33,4829,3.17
2020,3,29,1,W1V,대전광역시,서구,9981200,3.94,5929,3.9
2020,3,30,2,W1V,대전광역시,서구,8206200,3.24,5042,3.31
2020,3,31,3,W1V,대전광역시,서구,7839000,3.1,4892,3.22
2020,3,1,1,W1W,대전광역시,유성구,3909650,4.13,2028,3.71
2020,3,2,2,W1W,대전광역시,유성구,3598650,3.8,1943,3.55
2020,3,3,3,W1W,대전광역시,유성구,2850000,3.01,1688,3.09
2020,3,4,4,W1W,대전광역시,유성구,2913700,3.08,1723,3.15
2020,3,5,5,W1W,대전광역시,유성구,2757090,2.91,1661,3.04
2020,3,6,6,W1W,대전광역시,유성구,2741700,2.9,1634,2.99
2020,3,7,7,W1W,대전광역시,유성구,3001600,3.17,1721,3.15
2020,3,8,1,W1W,대전광역시,유성구,3802050,4.01,2008,3.67
2020,3,9,2,W1W,대전광역시,유성구,3543400,3.74,1951,3.57
2020,3,10,3,W1W,대전광역시,유성구,2683250,2.83,1581,2.89
2020,3,11,4,W1W,대전광역시,유성구,2913200,3.08,1801,3.29
2020,3,12,5,W1W,대전광역시,유성구,2514950,2.66,1493,2.73
2020,3,13,6,W1W,대전광역시,유성구,2656100,2.8,1577,2.88
2020,3,14,7,W1W,대전광역시,유성구,2877950,3.04,1647,3.01
2020,3,15,1,W1W,대전광역시,유성구,3140750,3.32,1692,3.09
2020,3,16,2,W1W,대전광역시,유성구,3618150,3.82,2000,3.66
2020,3,17,3,W1W,대전광역시,유성구,2839350,3.0,1700,3.11
2020,3,18,4,W1W,대전광역시,유성구,2998800,3.17,1750,3.2
2020,3,19,5,W1W,대전광역시,유성구,2470850,2.61,1495,2.73
2020,3,20,6,W1W,대전광역시,유성구,2912750,3.08,1764,3.23
2020,3,21,7,W1W,대전광역시,유성구,3083850,3.26,1746,3.19
2020,3,22,1,W1W,대전광역시,유성구,3615750,3.82,1975,3.61
2020,3,23,2,W1W,대전광역시,유성구,3370900,3.56,1941,3.55
2020,3,24,3,W1W,대전광역시,유성구,2907700,3.07,1731,3.17
2020,3,25,4,W1W,대전광역시,유성구,2891600,3.05,1780,3.25
2020,3,26,5,W1W,대전광역시,유성구,2496150,2.64,1561,2.85
2020,3,27,6,W1W,대전광역시,유성구,2716300,2.87,1629,2.98
2020,3,28,7,W1W,대전광역시,유성구,2949750,3.11,1731,3.17
2020,3,29,1,W1W,대전광역시,유성구,3509950,3.71,1981,3.62
2020,3,30,2,W1W,대전광역시,유성구,3482700,3.68,1994,3.65
2020,3,31,3,W1W,대전광역시,유성구,2928450,3.09,1765,3.23
2020,3,1,1,W1X,대전광역시,대덕구,4643900,4.39,2549,3.97
2020,3,2,2,W1X,대전광역시,대덕구,3888900,3.68,2364,3.68
2020,3,3,3,W1X,대전광역시,대덕구,3385899,3.2,2100,3.27
2020,3,4,4,W1X,대전광역시,대덕구,2912200,2.75,1835,2.86
2020,3,5,5,W1X,대전광역시,대덕구,2919500,2.76,1911,2.98
2020,3,6,6,W1X,대전광역시,대덕구,3124700,2.96,1962,3.06
2020,3,7,7,W1X,대전광역시,대덕구,3150700,2.98,1883,2.93
2020,3,8,1,W1X,대전광역시,대덕구,4286850,4.05,2393,3.73
2020,3,9,2,W1X,대전광역시,대덕구,3897100,3.69,2343,3.65
2020,3,10,3,W1X,대전광역시,대덕구,2842150,2.69,1737,2.71
2020,3,11,4,W1X,대전광역시,대덕구,3336600,3.16,2093,3.26
2020,3,12,5,W1X,대전광역시,대덕구,2937200,2.78,1841,2.87
2020,3,13,6,W1X,대전광역시,대덕구,2959850,2.8,1884,2.93
2020,3,14,7,W1X,대전광역시,대덕구,3145350,2.97,1885,2.94
2020,3,15,1,W1X,대전광역시,대덕구,3466650,3.28,1958,3.05
2020,3,16,2,W1X,대전광역시,대덕구,4267100,4.04,2458,3.83
2020,3,17,3,W1X,대전광역시,대덕구,3104650,2.94,1925,3.0
2020,3,18,4,W1X,대전광역시,대덕구,3142100,2.97,1938,3.02
2020,3,19,5,W1X,대전광역시,대덕구,2694450,2.55,1730,2.69
2020,3,20,6,W1X,대전광역시,대덕구,3217748,3.04,2039,3.18
2020,3,21,7,W1X,대전광역시,대덕구,3362050,3.18,1995,3.11
2020,3,22,1,W1X,대전광역시,대덕구,4298950,4.07,2345,3.65
2020,3,23,2,W1X,대전광역시,대덕구,4107800,3.88,2468,3.84
2020,3,24,3,W1X,대전광역시,대덕구,3278400,3.1,2090,3.25
2020,3,25,4,W1X,대전광역시,대덕구,3043200,2.88,2006,3.12
2020,3,26,5,W1X,대전광역시,대덕구,2971049,2.81,1888,2.94
2020,3,27,6,W1X,대전광역시,대덕구,2973700,2.81,1877,2.92
2020,3,28,7,W1X,대전광역시,대덕구,3283350,3.11,1987,3.09
2020,3,29,1,W1X,대전광역시,대덕구,3905950,3.69,2269,3.53
2020,3,30,2,W1X,대전광역시,대덕구,4098000,3.88,2458,3.83
2020,3,31,3,W1X,대전광역시,대덕구,3090350,2.92,2002,3.12
2020,4,1,4,W1T,대전광역시,동구,2588700,3.09,1660,3.29
2020,4,2,5,W1T,대전광역시,동구,2665250,3.18,1638,3.25
2020,4,3,6,W1T,대전광역시,동구,2499650,2.98,1555,3.08
2020,4,4,7,W1T,대전광역시,동구,2580550,3.08,1522,3.02
2020,4,5,1,W1T,대전광역시,동구,3540449,4.23,1940,3.85
2020,4,6,2,W1T,대전광역시,동구,3006700,3.59,1805,3.58
2020,4,7,3,W1T,대전광역시,동구,2651350,3.16,1609,3.19
2020,4,8,4,W1T,대전광역시,동구,2475550,2.95,1624,3.22
2020,4,9,5,W1T,대전광역시,동구,2536700,3.03,1604,3.18
2020,4,10,6,W1T,대전광역시,동구,2658199,3.17,1590,3.15
2020,4,11,7,W1T,대전광역시,동구,2737600,3.27,1597,3.17
2020,4,12,1,W1T,대전광역시,동구,2837950,3.39,1610,3.19
2020,4,13,2,W1T,대전광역시,동구,3060350,3.65,1813,3.6
2020,4,14,3,W1T,대전광역시,동구,2665800,3.18,1637,3.25
2020,4,15,4,W1T,대전광역시,동구,2832100,3.38,1673,3.32
2020,4,16,5,W1T,대전광역시,동구,2803200,3.35,1736,3.44
2020,4,17,6,W1T,대전광역시,동구,2474200,2.95,1563,3.1
2020,4,18,7,W1T,대전광역시,동구,2932100,3.5,1703,3.38
2020,4,19,1,W1T,대전광역시,동구,2940400,3.51,1656,3.28
2020,4,20,2,W1T,대전광역시,동구,3305350,3.94,1921,3.81
2020,4,21,3,W1T,대전광역시,동구,2542550,3.03,1592,3.16
2020,4,22,4,W1T,대전광역시,동구,2600500,3.1,1564,3.1
2020,4,23,5,W1T,대전광역시,동구,2614600,3.12,1590,3.15
2020,4,24,6,W1T,대전광역시,동구,2442250,2.91,1597,3.17
2020,4,25,7,W1T,대전광역시,동구,2736250,3.27,1608,3.19
2020,4,26,1,W1T,대전광역시,동구,3532850,4.22,1990,3.95
2020,4,27,2,W1T,대전광역시,동구,3108450,3.71,1864,3.7
2020,4,28,3,W1T,대전광역시,동구,2842200,3.39,1711,3.39
2020,4,29,4,W1T,대전광역시,동구,2843100,3.39,1746,3.46
2020,4,30,5,W1T,대전광역시,동구,2737799,3.27,1694,3.36
2020,4,1,4,W1U,대전광역시,중구,2659549,3.27,1773,3.27
2020,4,2,5,W1U,대전광역시,중구,2632900,3.23,1837,3.39
2020,4,3,6,W1U,대전광역시,중구,2666750,3.28,1749,3.23
2020,4,4,7,W1U,대전광역시,중구,2786050,3.42,1838,3.39
2020,4,5,1,W1U,대전광역시,중구,3529950,4.34,2229,4.12
2020,4,6,2,W1U,대전광역시,중구,2673150,3.28,1793,3.31
2020,4,7,3,W1U,대전광역시,중구,2498650,3.07,1706,3.15
2020,4,8,4,W1U,대전광역시,중구,2375600,2.92,1719,3.18
2020,4,9,5,W1U,대전광역시,중구,2677400,3.29,1757,3.25
2020,4,10,6,W1U,대전광역시,중구,2494650,3.06,1711,3.16
2020,4,11,7,W1U,대전광역시,중구,2596200,3.19,1720,3.18
2020,4,12,1,W1U,대전광역시,중구,3248950,3.99,1944,3.59
2020,4,13,2,W1U,대전광역시,중구,2701300,3.32,1821,3.36
2020,4,14,3,W1U,대전광역시,중구,2220350,2.73,1587,2.93
2020,4,15,4,W1U,대전광역시,중구,2907700,3.57,1851,3.42
2020,4,16,5,W1U,대전광역시,중구,2662550,3.27,1838,3.39
2020,4,17,6,W1U,대전광역시,중구,2340100,2.87,1620,2.99
2020,4,18,7,W1U,대전광역시,중구,2842150,3.49,1853,3.42
2020,4,19,1,W1U,대전광역시,중구,2959450,3.63,1833,3.39
2020,4,20,2,W1U,대전광역시,중구,2974450,3.65,1907,3.52
2020,4,21,3,W1U,대전광역시,중구,2425700,2.98,1622,3.0
2020,4,22,4,W1U,대전광역시,중구,2572900,3.16,1742,3.22
2020,4,23,5,W1U,대전광역시,중구,2518650,3.09,1709,3.16
2020,4,24,6,W1U,대전광역시,중구,2342750,2.88,1676,3.1
2020,4,25,7,W1U,대전광역시,중구,2756600,3.39,1749,3.23
2020,4,26,1,W1U,대전광역시,중구,3688000,4.53,2332,4.31
2020,4,27,2,W1U,대전광역시,중구,2548700,3.13,1738,3.21
2020,4,28,3,W1U,대전광역시,중구,2565250,3.15,1750,3.23
2020,4,29,4,W1U,대전광역시,중구,2610400,3.21,1811,3.35
2020,4,30,5,W1U,대전광역시,중구,2941950,3.61,1925,3.56
2020,4,1,4,W1V,대전광역시,서구,8030950,3.42,5087,3.5
2020,4,2,5,W1V,대전광역시,서구,7156750,3.05,4646,3.2
2020,4,3,6,W1V,대전광역시,서구,7212200,3.07,4491,3.09
2020,4,4,7,W1V,대전광역시,서구,7625100,3.25,4578,3.15
2020,4,5,1,W1V,대전광역시,서구,9747200,4.15,5661,3.9
2020,4,6,2,W1V,대전광역시,서구,8257400,3.51,5023,3.46
2020,4,7,3,W1V,대전광역시,서구,7481750,3.18,4725,3.25
2020,4,8,4,W1V,대전광역시,서구,7937050,3.38,5026,3.46
2020,4,9,5,W1V,대전광역시,서구,6757300,2.88,4497,3.1
2020,4,10,6,W1V,대전광역시,서구,6938350,2.95,4411,3.04
2020,4,11,7,W1V,대전광역시,서구,7676550,3.27,4602,3.17
2020,4,12,1,W1V,대전광역시,서구,7915250,3.37,4585,3.16
2020,4,13,2,W1V,대전광역시,서구,8044000,3.42,4897,3.37
2020,4,14,3,W1V,대전광역시,서구,6928450,2.95,4585,3.16
2020,4,15,4,W1V,대전광역시,서구,8949750,3.81,5514,3.8
2020,4,16,5,W1V,대전광역시,서구,7282200,3.1,4675,3.22
2020,4,17,6,W1V,대전광역시,서구,7033850,2.99,4436,3.05
2020,4,18,7,W1V,대전광역시,서구,7950800,3.38,4860,3.35
2020,4,19,1,W1V,대전광역시,서구,8185049,3.48,4763,3.28
2020,4,20,2,W1V,대전광역시,서구,9235000,3.93,5477,3.77
2020,4,21,3,W1V,대전광역시,서구,7344100,3.13,4651,3.2
2020,4,22,4,W1V,대전광역시,서구,7685000,3.27,4868,3.35
2020,4,23,5,W1V,대전광역시,서구,7018400,2.99,4448,3.06
2020,4,24,6,W1V,대전광역시,서구,6953200,2.96,4368,3.01
2020,4,25,7,W1V,대전광역시,서구,8054200,3.43,4738,3.26
2020,4,26,1,W1V,대전광역시,서구,10121150,4.31,5790,3.99
2020,4,27,2,W1V,대전광역시,서구,8031000,3.42,4913,3.38
2020,4,28,3,W1V,대전광역시,서구,7439550,3.17,4790,3.3
2020,4,29,4,W1V,대전광역시,서구,7855600,3.34,5044,3.47
2020,4,30,5,W1V,대전광역시,서구,8112499,3.45,5073,3.49
2020,4,1,4,W1W,대전광역시,유성구,2644100,3.05,1723,3.31
2020,4,2,5,W1W,대전광역시,유성구,2713750,3.13,1679,3.22
2020,4,3,6,W1W,대전광역시,유성구,2743710,3.17,1692,3.25
2020,4,4,7,W1W,대전광역시,유성구,2847100,3.29,1652,3.17
2020,4,5,1,W1W,대전광역시,유성구,3360500,3.88,1941,3.73
2020,4,6,2,W1W,대전광역시,유성구,3388200,3.91,1917,3.68
2020,4,7,3,W1W,대전광역시,유성구,2699900,3.12,1698,3.26
2020,4,8,4,W1W,대전광역시,유성구,2878700,3.32,1744,3.35
2020,4,9,5,W1W,대전광역시,유성구,2368000,2.73,1583,3.04
2020,4,10,6,W1W,대전광역시,유성구,2783150,3.21,1694,3.25
2020,4,11,7,W1W,대전광역시,유성구,2868100,3.31,1639,3.15
2020,4,12,1,W1W,대전광역시,유성구,3011350,3.48,1644,3.16
2020,4,13,2,W1W,대전광역시,유성구,3019450,3.49,1769,3.4
2020,4,14,3,W1W,대전광역시,유성구,2815450,3.25,1735,3.33
2020,4,15,4,W1W,대전광역시,유성구,2791200,3.22,1770,3.4
2020,4,16,5,W1W,대전광역시,유성구,2769050,3.2,1781,3.42
2020,4,17,6,W1W,대전광역시,유성구,2641350,3.05,1614,3.1
2020,4,18,7,W1W,대전광역시,유성구,3002250,3.47,1769,3.4
2020,4,19,1,W1W,대전광역시,유성구,2829150,3.27,1614,3.1
2020,4,20,2,W1W,대전광역시,유성구,3628950,4.19,2116,4.06
2020,4,21,3,W1W,대전광역시,유성구,2680400,3.1,1685,3.23
2020,4,22,4,W1W,대전광역시,유성구,2925750,3.38,1680,3.22
2020,4,23,5,W1W,대전광역시,유성구,2417350,2.79,1531,2.94
2020,4,24,6,W1W,대전광역시,유성구,2683300,3.1,1629,3.13
2020,4,25,7,W1W,대전광역시,유성구,2683450,3.1,1579,3.03
2020,4,26,1,W1W,대전광역시,유성구,3530750,4.08,1969,3.78
2020,4,27,2,W1W,대전광역시,유성구,3135900,3.62,1923,3.69
2020,4,28,3,W1W,대전광역시,유성구,2738600,3.16,1697,3.26
2020,4,29,4,W1W,대전광역시,유성구,2857950,3.3,1760,3.38
2020,4,30,5,W1W,대전광역시,유성구,3127100,3.61,1871,3.59
2020,4,1,4,W1X,대전광역시,대덕구,3092350,3.17,1988,3.26
2020,4,2,5,W1X,대전광역시,대덕구,2901800,2.98,1882,3.08
2020,4,3,6,W1X,대전광역시,대덕구,2868600,2.94,1889,3.1
2020,4,4,7,W1X,대전광역시,대덕구,2980600,3.06,1870,3.06
2020,4,5,1,W1X,대전광역시,대덕구,3781800,3.88,2202,3.61
2020,4,6,2,W1X,대전광역시,대덕구,3999450,4.1,2430,3.98
2020,4,7,3,W1X,대전광역시,대덕구,3095400,3.18,2022,3.31
2020,4,8,4,W1X,대전광역시,대덕구,2922750,3.0,1922,3.15
2020,4,9,5,W1X,대전광역시,대덕구,2841250,2.92,1853,3.04
2020,4,10,6,W1X,대전광역시,대덕구,2818100,2.89,1886,3.09
2020,4,11,7,W1X,대전광역시,대덕구,3207800,3.29,1930,3.16
2020,4,12,1,W1X,대전광역시,대덕구,3559100,3.65,2015,3.3
2020,4,13,2,W1X,대전광역시,대덕구,3974099,4.08,2437,3.99
2020,4,14,3,W1X,대전광역시,대덕구,3022850,3.1,2010,3.29
2020,4,15,4,W1X,대전광역시,대덕구,3092850,3.17,2025,3.32
2020,4,16,5,W1X,대전광역시,대덕구,3176350,3.26,2049,3.36
2020,4,17,6,W1X,대전광역시,대덕구,3040149,3.12,1911,3.13
2020,4,18,7,W1X,대전광역시,대덕구,3243100,3.33,2006,3.29
2020,4,19,1,W1X,대전광역시,대덕구,3211100,3.3,1840,3.02
2020,4,20,2,W1X,대전광역시,대덕구,4373100,4.49,2651,4.34
2020,4,21,3,W1X,대전광역시,대덕구,3057350,3.14,1946,3.19
2020,4,22,4,W1X,대전광역시,대덕구,2799050,2.87,1858,3.04
2020,4,23,5,W1X,대전광역시,대덕구,2814400,2.89,1817,2.98
2020,4,24,6,W1X,대전광역시,대덕구,2833350,2.91,1873,3.07
2020,4,25,7,W1X,대전광역시,대덕구,3383250,3.47,1986,3.25
2020,4,26,1,W1X,대전광역시,대덕구,3876700,3.98,2265,3.71
2020,4,27,2,W1X,대전광역시,대덕구,3855250,3.96,2383,3.91
2020,4,28,3,W1X,대전광역시,대덕구,3221350,3.31,2061,3.38
2020,4,29,4,W1X,대전광역시,대덕구,3014050,3.09,1993,3.27
2020,4,30,5,W1X,대전광역시,대덕구,3392950,3.48,2024,3.32
2020,5,1,6,W1T,대전광역시,동구,3002650,3.09,1779,3.06
2020,5,2,7,W1T,대전광역시,동구,3249550,3.34,1886,3.24
2020,5,3,1,W1T,대전광역시,동구,3614650,3.72,1935,3.33
2020,5,4,2,W1T,대전광역시,동구,3368650,3.46,2005,3.45
2020,5,5,3,W1T,대전광역시,동구,2921400,3.0,1783,3.07
2020,5,6,4,W1T,대전광역시,동구,3216900,3.31,1926,3.31
2020,5,7,5,W1T,대전광역시,동구,2803300,2.88,1751,3.01
2020,5,8,6,W1T,대전광역시,동구,2676500,2.75,1697,2.92
2020,5,9,7,W1T,대전광역시,동구,2698150,2.78,1542,2.65
2020,5,10,1,W1T,대전광역시,동구,3852000,3.96,2125,3.65
2020,5,11,2,W1T,대전광역시,동구,3232400,3.32,1956,3.36
2020,5,12,3,W1T,대전광역시,동구,2857450,2.94,1754,3.02
2020,5,13,4,W1T,대전광역시,동구,3060650,3.15,1877,3.23
2020,5,14,5,W1T,대전광역시,동구,2832500,2.91,1776,3.05
2020,5,15,6,W1T,대전광역시,동구,2369050,2.44,1413,2.43
2020,5,16,7,W1T,대전광역시,동구,3109150,3.2,1886,3.24
2020,5,17,1,W1T,대전광역시,동구,4059900,4.18,2211,3.8
2020,5,18,2,W1T,대전광역시,동구,3246500,3.34,1896,3.26
2020,5,19,3,W1T,대전광역시,동구,3055500,3.14,1825,3.14
2020,5,20,4,W1T,대전광역시,동구,3062100,3.15,1851,3.18
2020,5,21,5,W1T,대전광역시,동구,2851250,2.93,1790,3.08
2020,5,22,6,W1T,대전광역시,동구,2705300,2.78,1701,2.93
2020,5,23,7,W1T,대전광역시,동구,3150200,3.24,1881,3.23
2020,5,24,1,W1T,대전광역시,동구,3870900,3.98,2144,3.69
2020,5,25,2,W1T,대전광역시,동구,3441100,3.54,2088,3.59
2020,5,26,3,W1T,대전광역시,동구,2945650,3.03,1853,3.19
2020,5,27,4,W1T,대전광역시,동구,3032500,3.12,1929,3.32
2020,5,28,5,W1T,대전광역시,동구,2800750,2.88,1814,3.12
2020,5,29,6,W1T,대전광역시,동구,2950700,3.04,1895,3.26
2020,5,30,7,W1T,대전광역시,동구,3067000,3.15,1850,3.18
2020,5,31,1,W1T,대전광역시,동구,4116900,4.23,2332,4.01
2020,5,1,6,W1U,대전광역시,중구,3074050,3.24,2011,3.23
2020,5,2,7,W1U,대전광역시,중구,3020500,3.18,1932,3.1
2020,5,3,1,W1U,대전광역시,중구,3492200,3.68,2157,3.46
2020,5,4,2,W1U,대전광역시,중구,2878500,3.03,1932,3.1
2020,5,5,3,W1U,대전광역시,중구,2924000,3.08,1844,2.96
2020,5,6,4,W1U,대전광역시,중구,3054100,3.22,1988,3.19
2020,5,7,5,W1U,대전광역시,중구,2838850,2.99,1946,3.12
2020,5,8,6,W1U,대전광역시,중구,2707750,2.85,1821,2.92
2020,5,9,7,W1U,대전광역시,중구,2648900,2.79,1682,2.7
2020,5,10,1,W1U,대전광역시,중구,4019100,4.24,2458,3.94
2020,5,11,2,W1U,대전광역시,중구,3049700,3.21,2056,3.3
2020,5,12,3,W1U,대전광역시,중구,2592249,2.73,1791,2.87
2020,5,13,4,W1U,대전광역시,중구,2829200,2.98,1910,3.06
2020,5,14,5,W1U,대전광역시,중구,2880600,3.04,1956,3.14
2020,5,15,6,W1U,대전광역시,중구,2196550,2.32,1507,2.42
2020,5,16,7,W1U,대전광역시,중구,3254550,3.43,2104,3.38
2020,5,17,1,W1U,대전광역시,중구,4223800,4.45,2584,4.15
2020,5,18,2,W1U,대전광역시,중구,2826000,2.98,1863,2.99
2020,5,19,3,W1U,대전광역시,중구,2800250,2.95,1843,2.96
2020,5,20,4,W1U,대전광역시,중구,2918900,3.08,2008,3.22
2020,5,21,5,W1U,대전광역시,중구,2856050,3.01,1960,3.14
2020,5,22,6,W1U,대전광역시,중구,2562150,2.7,1763,2.83
2020,5,23,7,W1U,대전광역시,중구,3229400,3.4,2060,3.3
2020,5,24,1,W1U,대전광역시,중구,4070400,4.29,2453,3.93
2020,5,25,2,W1U,대전광역시,중구,3171549,3.34,2078,3.33
2020,5,26,3,W1U,대전광역시,중구,2819050,2.97,1914,3.07
2020,5,27,4,W1U,대전광역시,중구,2780150,2.93,2025,3.25
2020,5,28,5,W1U,대전광역시,중구,2931450,3.09,2041,3.27
2020,5,29,6,W1U,대전광역시,중구,2892350,3.05,1994,3.2
2020,5,30,7,W1U,대전광역시,중구,3150150,3.32,2092,3.36
2020,5,31,1,W1U,대전광역시,중구,4186299,4.41,2567,4.12
2020,5,1,6,W1V,대전광역시,서구,8727350,3.19,5205,3.11
2020,5,2,7,W1V,대전광역시,서구,8813850,3.23,5235,3.13
2020,5,3,1,W1V,대전광역시,서구,9584150,3.51,5556,3.32
2020,5,4,2,W1V,대전광역시,서구,8789350,3.22,5436,3.25
2020,5,5,3,W1V,대전광역시,서구,8895950,3.26,5323,3.18
2020,5,6,4,W1V,대전광역시,서구,9445200,3.46,5895,3.52
2020,5,7,5,W1V,대전광역시,서구,7649150,2.8,4886,2.92
2020,5,8,6,W1V,대전광역시,서구,7389600,2.7,4786,2.86
2020,5,9,7,W1V,대전광역시,서구,7512050,2.75,4462,2.67
2020,5,10,1,W1V,대전광역시,서구,11018500,4.03,6307,3.77
2020,5,11,2,W1V,대전광역시,서구,9312700,3.41,5595,3.34
2020,5,12,3,W1V,대전광역시,서구,8078100,2.96,5057,3.02
2020,5,13,4,W1V,대전광역시,서구,8736100,3.2,5528,3.3
2020,5,14,5,W1V,대전광역시,서구,7653000,2.8,5062,3.02
2020,5,15,6,W1V,대전광역시,서구,6197600,2.27,3816,2.28
2020,5,16,7,W1V,대전광역시,서구,9617300,3.52,5670,3.39
2020,5,17,1,W1V,대전광역시,서구,11474799,4.2,6592,3.94
2020,5,18,2,W1V,대전광역시,서구,8602850,3.15,5191,3.1
2020,5,19,3,W1V,대전광역시,서구,8624600,3.16,5250,3.14
2020,5,20,4,W1V,대전광역시,서구,8558250,3.13,5596,3.34
2020,5,21,5,W1V,대전광역시,서구,7612000,2.79,4970,2.97
2020,5,22,6,W1V,대전광역시,서구,7341850,2.69,4727,2.82
2020,5,23,7,W1V,대전광역시,서구,9265800,3.39,5496,3.28
2020,5,24,1,W1V,대전광역시,서구,11399350,4.17,6437,3.85
2020,5,25,2,W1V,대전광역시,서구,9115350,3.34,5658,3.38
2020,5,26,3,W1V,대전광역시,서구,8456149,3.1,5389,3.22
2020,5,27,4,W1V,대전광역시,서구,8725550,3.19,5661,3.38
2020,5,28,5,W1V,대전광역시,서구,7872900,2.88,5129,3.06
2020,5,29,6,W1V,대전광역시,서구,8025300,2.94,5244,3.13
2020,5,30,7,W1V,대전광역시,서구,8951350,3.28,5404,3.23
2020,5,31,1,W1V,대전광역시,서구,11748700,4.3,6847,4.09
2020,5,1,6,W1W,대전광역시,유성구,3032300,3.01,1836,3.09
2020,5,2,7,W1W,대전광역시,유성구,3102600,3.08,1810,3.05
2020,5,3,1,W1W,대전광역시,유성구,3353000,3.33,1875,3.16
2020,5,4,2,W1W,대전광역시,유성구,3489600,3.47,2046,3.45
2020,5,5,3,W1W,대전광역시,유성구,3056300,3.04,1853,3.12
2020,5,6,4,W1W,대전광역시,유성구,3327650,3.31,2011,3.39
2020,5,7,5,W1W,대전광역시,유성구,2774950,2.76,1786,3.01
2020,5,8,6,W1W,대전광역시,유성구,2725100,2.71,1662,2.8
2020,5,9,7,W1W,대전광역시,유성구,2776550,2.76,1572,2.65
2020,5,10,1,W1W,대전광역시,유성구,4018610,3.99,2243,3.78
2020,5,11,2,W1W,대전광역시,유성구,3923500,3.9,2149,3.62
2020,5,12,3,W1W,대전광역시,유성구,2948000,2.93,1813,3.05
2020,5,13,4,W1W,대전광역시,유성구,2977500,2.96,1843,3.1
2020,5,14,5,W1W,대전광역시,유성구,2945700,2.93,1850,3.12
2020,5,15,6,W1W,대전광역시,유성구,2217750,2.2,1360,2.29
2020,5,16,7,W1W,대전광역시,유성구,3687150,3.66,2078,3.5
2020,5,17,1,W1W,대전광역시,유성구,4200100,4.17,2241,3.78
2020,5,18,2,W1W,대전광역시,유성구,3470150,3.45,1994,3.36
2020,5,19,3,W1W,대전광역시,유성구,3114700,3.1,1881,3.17
2020,5,20,4,W1W,대전광역시,유성구,3355300,3.34,2016,3.4
2020,5,21,5,W1W,대전광역시,유성구,2703250,2.69,1670,2.81
2020,5,22,6,W1W,대전광역시,유성구,2906250,2.89,1760,2.96
2020,5,23,7,W1W,대전광역시,유성구,3239900,3.22,1879,3.17
2020,5,24,1,W1W,대전광역시,유성구,4100300,4.08,2238,3.77
2020,5,25,2,W1W,대전광역시,유성구,3554750,3.53,2102,3.54
2020,5,26,3,W1W,대전광역시,유성구,2957600,2.94,1877,3.16
2020,5,27,4,W1W,대전광역시,유성구,3102450,3.08,1975,3.33
2020,5,28,5,W1W,대전광역시,유성구,2818500,2.8,1757,2.96
2020,5,29,6,W1W,대전광역시,유성구,2981450,2.96,1868,3.15
2020,5,30,7,W1W,대전광역시,유성구,3486250,3.47,1965,3.31
2020,5,31,1,W1W,대전광역시,유성구,4258150,4.23,2350,3.96
2020,5,1,6,W1X,대전광역시,대덕구,3698550,3.3,2244,3.16
2020,5,2,7,W1X,대전광역시,대덕구,3478250,3.1,2143,3.02
2020,5,3,1,W1X,대전광역시,대덕구,3921650,3.5,2315,3.26
2020,5,4,2,W1X,대전광역시,대덕구,4385000,3.91,2656,3.74
2020,5,5,3,W1X,대전광역시,대덕구,3406700,3.04,2154,3.04
2020,5,6,4,W1X,대전광역시,대덕구,3620550,3.23,2323,3.27
2020,5,7,5,W1X,대전광역시,대덕구,3257750,2.91,2113,2.98
2020,5,8,6,W1X,대전광역시,대덕구,3254000,2.9,2056,2.9
2020,5,9,7,W1X,대전광역시,대덕구,3108800,2.77,1871,2.64
2020,5,10,1,W1X,대전광역시,대덕구,4375900,3.9,2486,3.5
2020,5,11,2,W1X,대전광역시,대덕구,4377850,3.9,2727,3.84
2020,5,12,3,W1X,대전광역시,대덕구,3263950,2.91,2150,3.03
